x_dt,x_geo,base,ac_m_fb_n_imp,ac_m_google_n_imp,ac_m_linkedin_l_clk,ac_m_youtube_n_clk_alpha0_beta1,ac_m_google_n_clk_alpha1_beta0,ac_m_trade_desk_l_clk_alpha1_beta1,ac_m_linkedin_l_clk_alpha1_beta1,ac_branch_prospect_visits,ac_gqv_n_actra_gix,ac_ec_psavert,ac_ec_is_bull,ac_trend,ac_s_index_weekly
2021-07-25,trn,773.0717143737892,37.10014798199972,27.706744412445797,7.42880221437369,21.099502033997325,21.42562288391029,1.1392101783466109,7.53712042996117,52.51408727695098,48.43488299227716,3.232848216670314,12.380649998464689,31.795233369500433,34.13343363731263
2021-08-01,trn,773.0717143737892,28.042012139766594,20.328423822963057,9.476670379017113,10.894494335576963,14.40551516748796,5.896083157028317,9.607761349872105,12.64411107769316,31.098501873583682,3.1810057447462214,16.365045553937282,31.00011626184104,2.9885447626973556
2021-08-08,trn,773.0717143737892,29.23684573417422,19.256831502369025,10.32506608002093,11.906895222203525,14.87033146493368,1.4629614676502245,10.464003743127325,36.78504020243973,30.157903407265632,3.0411924175788916,15.795811320880704,30.429109320096128,43.19629374347078
2021-08-15,trn,773.0717143737892,26.11665492725612,21.354211859095255,6.828934594839483,11.52091789360565,11.984272310431574,0.0,6.922984413339015,8.933450528468944,21.972041078260172,2.183944743762071,12.025558183819738,22.436736655239258,45.648578438093615
2021-08-22,trn,773.0717143737892,21.033391798775792,21.213778189648878,8.944784964764553,26.30481427999239,22.282449492717813,11.177946776293773,9.065801073188545,0.0,26.694281552392294,2.6147253507111072,11.982411965149891,27.583359817194804,47.03054036538103
2021-08-29,trn,773.0717143737892,15.357118814420929,21.21299189540737,9.34835407365913,27.59159945708158,16.74376733893568,6.1725883649150655,9.474943737222453,0.0,42.00017817356642,2.7021514392135595,17.199352063592443,29.27307376843297,34.852166499763264
2021-09-05,trn,773.0717143737892,23.24586400212073,36.04741606995036,15.986110608902285,11.217983818620935,21.812400570947045,8.910374424400375,16.16999999512774,12.084963307796134,37.15408024340279,2.7485286268712774,21.239223474921744,31.435889719342622,84.87545076380691
2021-09-12,trn,773.0717143737892,22.002943741120742,38.86749099935561,12.944944968526778,10.512668377300272,19.88853858463276,15.489138873287779,13.083896824881329,8.559078462067788,26.31407972782996,1.8208243967595068,12.56493157662046,22.52012763321505,48.359621460612736
2021-09-19,trn,773.0717143737892,24.490710076191437,40.47757969485382,22.684965312336995,23.28735454188554,24.241946119000527,53.1992015926639,22.89911176370448,37.149336027509186,38.07071031443947,2.452330539869865,5.214160018948379,32.951939053943555,64.8089405708636
2021-09-26,trn,773.0717143737892,22.508923832101353,72.18054346071511,23.207940403854135,29.80533035284252,71.27940032722016,68.88510552061983,23.42183647906316,24.595506288262538,45.36993903845985,2.2546772127811163,11.011162994301857,33.09249015420583,110.3154295617832
2021-10-03,trn,773.0717143737892,14.562638340105952,25.19573777961632,17.801056404663527,25.308944589972654,35.637964827798626,80.57536841363076,17.998060745249454,37.33685785864225,22.957729826479667,2.1321616952060993,9.754002758881226,33.86250419235752,117.8052581936067
2021-10-10,trn,773.0717143737892,37.7899511054636,13.60206018426698,8.947101559211065,18.191909283094223,29.52419933141926,52.86602728514094,9.071084479706414,24.066850736371254,36.99563170739167,1.9973608445145068,7.383312237034077,33.10078275481502,54.39201411778186
2021-10-17,trn,773.0717143737892,31.5587938112484,16.550494573961142,9.755825152794012,17.746138533879765,18.115834610995424,42.16211543856534,9.891785592148397,26.94564040134845,33.13673232373759,2.164415896960217,18.942559146547243,37.46300673263479,49.49494341139011
2021-10-24,trn,773.0717143737892,37.23959747339993,25.707158452448443,9.954551983010568,20.9080907159809,21.907143894632345,45.807852169308504,10.08983417755031,24.6030343205064,37.8198546447216,1.9106309534599584,24.327031579788564,34.57384639401375,81.07965886738951
2021-10-31,trn,773.0717143737892,11.295454191823433,22.542139041028644,8.893154391225238,14.536979900092216,15.79418420383675,47.74008971422256,9.01266170911533,31.515940532361835,64.59519176365191,1.575616756127154,16.04952235375925,29.83965452475571,81.53769654421079
2021-11-07,trn,773.0717143737892,25.634855254056788,20.038503838737515,20.78284064824836,13.753525891225479,41.219018784377205,57.61381839533154,20.984431246235864,11.756808648827874,57.83231949582701,1.735847002658943,19.214250961350942,33.74596491105198,90.6161005482813
2021-11-14,trn,773.0717143737892,24.060548673589288,38.321760652696106,18.857787984093473,25.50173780057729,33.63058262829077,51.17855700787729,19.067286456503624,92.97036077577938,89.83184834619735,1.9365578611483487,27.20382385186559,38.519387991727775,113.84804559586453
2021-11-21,trn,773.0717143737892,32.7375936561141,36.64231064704193,18.129113564675567,14.880864513248413,68.13227573100254,78.51037290367174,18.328650880897023,50.17616305651533,77.13094119637036,1.8059865407757292,18.375328393463043,36.7557001676459,122.32298437478917
2021-11-28,trn,773.0717143737892,14.154553707567864,27.397681032862682,16.217413691627335,12.493728037794304,42.02614439956707,26.77513827833364,16.402490121639747,12.055717115524681,7.412833116555881,1.7135328148668818,13.79835779218764,35.68530485193206,55.79539066575093
2021-12-05,trn,773.0717143737892,40.12819825478528,40.76269373582367,13.721848851122775,27.330255341818457,40.84712891839669,35.18048047748436,13.898080366999,27.641221173904874,50.98819698650082,1.981585646127121,9.531646419746677,41.322672199957196,90.59427725354384
2021-12-12,trn,773.0717143737892,50.402704785355546,38.79690423401422,21.696720994561982,22.35776673786736,43.792470635696674,44.911754481321466,21.91543948511731,38.890720661852704,39.85528460430069,1.904801702656628,11.460374156241162,39.14779250244051,122.79555064478464
2021-12-19,trn,773.0717143737892,35.211450544404755,43.73298749093499,13.02674370378492,15.371540710480401,29.84489386817453,24.46510161336774,13.192545885608771,25.512088164724435,23.530352886651777,1.9196676102376289,7.640658582770645,38.902485629318974,150.5777689357512
